track_name,artist_name,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_uri
Hate That I Love You,Rihanna,218947,0.323,0.641,0.722,0,8,0.104,-5.386,1,0.082,93.992,4,0.716,52,spotify:track:73sEFRISCOmunToMJtjuPS
Derka Blues,The Growlers,134173,0.733,0.188,0.691,0.00374,7,0.377,-5.917,1,0.0359,86.406,4,0.706,0,spotify:track:7xa1QzdX3wq5cnPk1UUwkn
White Noise,Pvris,262413,0.185,0.456,0.702,1.5e-05,5,0.332,-7.626,0,0.0388,140.034,4,0.224,37,spotify:track:7puXun5nXnYGBzBcYgjPKR
Where This Flower Blooms,"Tyler, The Creator",194933,0.71,0.686,0.429,3.41e-06,8,0.166,-10.402,0,0.15,130.09,4,0.27,66,spotify:track:6KuXb26rHuRy3ZDse1VRmx
Cell Block Tango,Catherine Zeta-Jones,442733,0.393,0.601,0.34,0,1,0.456,-12.092,1,0.363,125.309,4,0.654,44,spotify:track:6ig2r8kFzCLLRbF6t7cli3
Do You Hear What I Hear,Idina Menzel,225333,0.785,0.259,0.304,0,0,0.112,-8.885,1,0.0323,63.459,5,0.0396,43,spotify:track:3fhAMD4hz0IgEukGrp5lZb
Mecha Love,Hadouken!,290333,0.0686,0.524,0.938,0,3,0.0799,-2.433,0,0.151,133.97,4,0.0974,0,spotify:track:5w2HWTxR3wy8vbIxm6DXKQ
Muchacho De Campo,Voz De Mando,188960,0.0842,0.811,0.381,0,8,0.107,-9.889,1,0.0614,158.296,3,0.904,56,spotify:track:3qK0HkXzkrLvwU2P6MhLpN
Elysium,Bear's Den,206160,0.0678,0.303,0.436,0.154,7,0.107,-9.781,1,0.0317,138.101,4,0.122,0,spotify:track:6u97moZOODC29l4X1UZuTf
Degrees of Light,Taylor Mcferrin,168053,0.0946,0.679,0.553,0.114,1,0.0882,-8.883,1,0.0394,136.008,4,0.345,0,spotify:track:55wXGKyHMzZWyGck2Q7fzq
Vertigo,Mini Mansions,297733,0.04,0.569,0.719,0.00665,4,0.239,-6.436,1,0.0294,85.008,4,0.538,0,spotify:track:5YkziOZTyLXXilEZGAkY7T
Do You Hear What I Hear?,Sufjan Stevens,554120,0.0591,0.6,0.765,0.00332,5,0.105,-9.097,1,0.0976,150.024,4,0.445,0,spotify:track:25jQYsqrFzLkEoDK52VLtl
What Are You Doing New Year’s Eve?,The Head and the Heart,268520,0.251,0.354,0.573,0.0393,5,0.113,-9.156,0,0.0322,144.22,3,0.368,33,spotify:track:0SZim5k1ypcgRsWmFcrGfs
Icarus - Black Caviar Remix,R3HAB,194000,0.00689,0.798,0.809,0.0765,1,0.0998,-5.898,0,0.063,120.044,4,0.761,0,spotify:track:1wWgpnG8JVcq8qLazC1CyX
Raging Fire,Phillip Phillips,234693,0.00867,0.557,0.833,0,7,0.0621,-4.671,1,0.073,125.909,4,0.449,51,spotify:track:3Q2tKt6gKdn9LUMcHFxNJy
Sweater Weather,James Harris,216916,0.845,0.402,0.458,0.00459,4,0.5,-11.54,0,0.103,116.157,4,0.326,44,spotify:track:1u9O8H6eSMx5x1zNOn41WL
Hideaway - Gorgon City Remix,Kiesza,311293,0.000548,0.824,0.866,0.6,11,0.215,-6.392,0,0.0767,124.004,4,0.899,0,spotify:track:6E2TXooRkBxumkKwSLo6TG
Hometown,Twenty One Pilots,234947,0.0577,0.683,0.753,0.00208,2,0.357,-5.564,0,0.0317,120.03,4,0.389,60,spotify:track:40sRwFjfrRnaTdYPJIg4CP
Gargoyle,The I.L.Y's,176258,0.0642,0.548,0.744,0.0214,2,0.265,-3.874,1,0.0294,120.475,4,0.482,0,spotify:track:1IuCtauBIQa7VmpXNiXDks
Die Young,Sylvan Esso,210613,0.372,0.696,0.544,0.00438,8,0.104,-6.419,1,0.0335,101.974,4,0.418,54,spotify:track:1BRwuvjhkgezmv1gcI6lT6
Death By Numbers,Childish Gambino,43973,0.392,0.657,0.397,0.78,10,0.197,-10.53,0,0.0681,100.09,4,0.528,0,spotify:track:7JSdsfOoM8ueAuqPOrjc4T
La Vida Ruina (feat. Ariel Camacho),Grupo Marca Registrada,213440,0.287,0.73,0.565,0,4,0.352,-4.501,1,0.0285,99.96,1,0.914,55,spotify:track:7KXL3yfanDowu6shK3Vl0d
Hard To Imagine - Mexico City 12/10/05,Pearl Jam,336067,0.692,0.263,0.66,0.317,2,0.908,-7.17,1,0.0406,125.015,4,0.135,0,spotify:track:2erUs4wscSJ5HlALwDjAo7
Emotions,Mariah Carey,248093,0.0409,0.74,0.752,0.00125,9,0.0233,-7.008,0,0.0359,114.851,4,0.939,58,spotify:track:0cELvuwJW1acISUHYB6suj
We Wish You A Merry Christmas / Carol Of The Bells,Take 6,142667,0.893,0.648,0.347,0,8,0.0801,-11.262,1,0.0548,145.117,3,0.59,24,spotify:track:1NRpTRaS4H5TAaFllvHncI
Let Me Love You,Mario,249093,0.169,0.681,0.586,0,7,0.0924,-8.324,0,0.058,94.539,4,0.604,49,spotify:track:5xV0Czdqefft6sPDqjmFBu
50 Shades,Christon Gray,383027,0.402,0.533,0.596,0,2,0.161,-9.856,1,0.394,160.024,4,0.321,10,spotify:track:20Ru8E99Js2vfq0zvnYb8c
Better Man,Little Big Town,263120,0.112,0.514,0.836,0,5,0.0878,-3.663,1,0.0381,143.888,4,0.501,61,spotify:track:23TxRN09aR1RB0G0tFoT0b
Hold On I'm Coming,Eric Clapton,378827,0.0756,0.47,0.904,0.00106,2,0.248,-5.389,1,0.0486,180.311,4,0.553,34,spotify:track:75N0xuUmZEOgXqB0OIcq59
Victory (feat. Evvy),Sound Remedy,325714,0.0262,0.59,0.916,0,4,0.267,-2.124,1,0.0532,111.952,4,0.285,24,spotify:track:3LWkVS9T9iIrpgKwZZKtNE
70s 80s,Nightmares On Wax,332853,0.00232,0.764,0.521,0.000411,7,0.0751,-11.174,1,0.0937,174.009,4,0.512,39,spotify:track:57sa60SXzxzxcSZogh0j60
Shells of Silver,The Japanese Popstars,221800,0.173,0.35,0.735,0.000689,0,0.61,-7.146,1,0.173,99.972,4,0.261,33,spotify:track:6ENC3PhZGPsDkevvEC4JXm
Forbidden Voices - Original Mix,Martin Garrix,230635,0.05,0.534,0.711,0.0031,10,0.135,-5.927,0,0.0368,128.102,4,0.3,0,spotify:track:2BF1X5nkYYSb0AUTRaGkDm
Soon As You Can,Dierks Bentley,238400,0.0378,0.528,0.784,4.38e-05,10,0.188,-5.438,1,0.0412,86.998,4,0.3,21,spotify:track:3z6zF6pQycyKfgAnztGaE0
You Want a Battle? (Here's a War),Bullet For My Valentine,254613,3.21e-05,0.295,0.98,0,2,0.359,-4.075,0,0.0854,134.335,4,0.283,59,spotify:track:1KCAEG6JcsTzi8ddZzs0nk
Flex on Christmas,Yung Gravy,164308,0.37,0.805,0.549,1.78e-06,10,0.121,-8.435,0,0.455,141.035,4,0.47,0,spotify:track:68BmNukzmE7pQaEoCWJNgt
I Remember Mama,Shirley Caesar,382867,0.569,0.569,0.566,0,0,0.298,-12.554,0,0.0617,123.386,4,0.415,34,spotify:track:1tqxg3dZ16BSRvm0xbkuYG
Feels Like The First Time,Foreigner,247000,0.000758,0.52,0.828,2.03e-06,7,0.136,-5.306,1,0.0355,107.722,4,0.593,0,spotify:track:2x06OTxUcGUvUwacut640P
Ain't Trippin,blackbear,185556,0.147,0.656,0.413,0,11,0.16,-11.592,1,0.0624,144.069,4,0.492,39,spotify:track:6t2GvnsXlr0dELiQS7X75J
Child Pak,Salva,197040,0.0695,0.845,0.78,0,10,0.118,-5.293,0,0.0801,105.983,4,0.46,8,spotify:track:5Z6rrJY0VYs0ABNh9Vwe9Y
Crimson And Clover - Single Version,Tommy James & The Shondells,208667,0.255,0.412,0.59,0.0325,11,0.177,-12.277,1,0.0701,85.824,4,0.653,49,spotify:track:1vXuYPpkLjn1v06E2EsWQY
Watch This,Swollen Members,222707,0.212,0.89,0.867,0,4,0.418,-6.31,0,0.05,100.984,4,0.859,33,spotify:track:4l4214DShMpIrG2dxd0HuB
The Illest,Far East Movement,219840,0.0101,0.665,0.722,1.08e-05,6,0.117,-4.35,1,0.0732,142.0,3,0.5,19,spotify:track:2ZBUV3pM5hh6FFrB0h3avq
Baby This and Baby That,Jon Wolfe,180133,0.00115,0.479,0.862,0,2,0.103,-4.225,1,0.0349,183.936,4,0.824,26,spotify:track:1AdlT7kyTurdLmuUkfhFoa
Mountain At My Gates,Foals,244293,0.0025,0.495,0.931,0.0783,2,0.246,-5.336,0,0.0469,104.05,4,0.617,0,spotify:track:53L6A3I9vf7rgEZnMzx54E
Dogs On The Hunt,Judge D,234978,0.00844,0.632,0.993,4.19e-05,2,0.21,-3.873,1,0.0889,101.995,4,0.364,0,spotify:track:0cgvpiiBDb1sVJeveN6E6w
Adieu,What So Not,100733,0.177,0.518,0.531,0.00241,4,0.0674,-9.296,0,0.0334,144.097,4,0.143,38,spotify:track:2M5qth30iBEU1DwurvxaAE
Arrival,Dirty Heads,119280,0.728,0.437,0.528,6.47e-05,2,0.723,-10.068,1,0.0874,131.299,4,0.182,0,spotify:track:73WUKLRfU4WGofLTUeTCc6
Sugar Daddy,Hedwig & The Angry Inch,267067,0.109,0.639,0.798,0,11,0.277,-6.071,1,0.0505,117.196,4,0.672,15,spotify:track:7I9bICTSMyX2abCm9BzKkK
Song A Side B,Hot Rain,294027,0.0296,0.793,0.668,1.03e-06,9,0.0492,-6.748,1,0.123,147.01,4,0.838,3,spotify:track:311vGSV9GI421ckzviJdSj
Silent Night,Sara Evans,294133,0.414,0.405,0.377,5.34e-05,7,0.104,-8.112,1,0.0284,77.849,3,0.124,15,spotify:track:5bykQ4aG5lDuW1Mt0Vbp5p
In the Club,Slim Thug,188416,0.0806,0.822,0.517,0.544,8,0.0855,-10.546,1,0.0718,134.073,4,0.561,9,spotify:track:6uNJ9nCakv60U7zTadm5fI
Catch My Breath,Kelly Clarkson,250373,0.0227,0.689,0.915,0,9,0.0888,-5.348,1,0.0782,124.045,4,0.492,34,spotify:track:7gar9J7OVfmOVPilkwWODC
Bonnie (feat. Jeremy Jordan),Original Broadway Cast Recording,151000,0.85,0.399,0.0581,0,9,0.0932,-17.203,1,0.0774,87.349,5,0.3,18,spotify:track:3YAr8MLu0W5N5l2dmBLN7C
Rise Above,Black Flag,146560,0.119,0.374,0.816,8.01e-06,2,0.0808,-13.88,1,0.0578,104.56,4,0.138,51,spotify:track:4kFfFe38CRVnTsakUTL4E4
Party For Two - Country Version With Intro,Shania Twain,213653,0.107,0.744,0.7,0,11,0.191,-4.695,1,0.0434,121.479,4,0.963,0,spotify:track:3nUOnjOeEivWeVM5mhf8bF
Slow Motion,Trey Songz,197854,0.679,0.733,0.408,3.92e-05,7,0.11,-7.834,0,0.0388,94.947,4,0.291,65,spotify:track:4NYwy0R3NdvORX2B6OZXBT
2000 Miles - 2007 Remastered Version,Pretenders,220427,0.00292,0.22,0.708,0.0267,7,0.102,-9.051,1,0.035,66.214,4,0.453,60,spotify:track:5wTM2Bm8phDwHAuOsfBwhU
Thank God I Got Her,Jonny Diaz,195160,0.0226,0.542,0.632,3.09e-06,11,0.269,-5.69,1,0.029,160.019,4,0.554,0,spotify:track:5Rv2Qybimpsp9hzFnMQBYN
Keep Him,The Legends,185560,0.823,0.688,0.348,0.0618,10,0.111,-12.3,1,0.0273,89.987,4,0.226,0,spotify:track:6pvlXRo37T9hps7z5dEp0U
Never Ever Land,Trippie Redd,146511,0.691,0.395,0.398,0.0365,0,0.281,-13.085,0,0.0775,94.135,4,0.189,55,spotify:track:5eHYF98ATwMIAFYvZJi1Bt
Byegone,Volcano Choir,262533,0.917,0.496,0.352,0.0374,0,0.118,-10.28,1,0.0357,140.01,4,0.102,0,spotify:track:6MMojjMFcyv3btdSXFGeYc
Lady,Noé,210493,0.0351,0.732,0.399,2.28e-06,0,0.126,-7.65,1,0.0696,139.942,4,0.237,22,spotify:track:5SUgi16ky5XRNZwWjsjkLl
All Kinds of Kinds,Miranda Lambert,266947,0.12,0.392,0.741,1.34e-06,0,0.132,-4.01,1,0.0325,157.166,3,0.461,34,spotify:track:1ThdZzM4DCcNIRf9EyBMg5
Bajito,Jencarlos,213479,0.0164,0.642,0.633,0,8,0.0923,-6.426,1,0.287,176.291,4,0.746,0,spotify:track:2q5VkfuJpCHJiFkMqNsenl
Be My Escape,Relient K,240453,0.00585,0.551,0.865,0,9,0.14,-5.005,1,0.0399,112.486,4,0.244,0,spotify:track:5GhYfK0jevTEtXOaqCKCxw
Adult Acid,Thee Oh Sees,174547,0.158,0.376,0.991,0.821,8,0.37,-4.34,1,0.0505,137.654,4,0.596,17,spotify:track:0nX56F2KSF22BRwYQDb02s
Tú Me Vuelves Loco,Frankie Ruiz,298547,0.4,0.789,0.658,0,7,0.0578,-9.427,1,0.034,92.055,4,0.918,42,spotify:track:1xAubZVq0sOxsoSfm1PzqA
Across the Universe - Live,Mosaic MSC,313560,0.0559,0.417,0.634,7.14e-05,1,0.75,-5.928,0,0.0363,83.977,4,0.122,31,spotify:track:136M9HS7oXYyL6NGHhmYB9
Nevermind Me,Slim Thug,184149,0.272,0.818,0.371,1.12e-05,7,0.0978,-12.687,1,0.114,130.004,4,0.268,13,spotify:track:6MdLx7ZVdujRIhqlJ3RWzL
Hello-Sin-Nation,The Red Pears,186070,0.593,0.326,0.768,0,5,0.0964,1.381,1,0.0317,88.593,4,0.439,34,spotify:track:3Cj9pE1d6h6WFLFzsA7igL
Standing,Original Cast of Buffy The Vampire Slayer,130507,0.555,0.621,0.355,0.00014,9,0.121,-13.637,0,0.0338,80.855,4,0.394,0,spotify:track:3qAG70SPU54T33tAYEPBow
Officer,Slightly Stoopid,231733,0.559,0.722,0.868,0.000779,4,0.447,-4.523,1,0.109,95.021,4,0.633,0,spotify:track:28OkLLntKaxV9Fxk79sQkD
Mi Forma De Sentir,Pedro Fernández,244560,0.624,0.44,0.232,0,4,0.157,-12.938,1,0.0316,132.109,4,0.274,0,spotify:track:5lgpyVntKs6yFvzSvbMJff
Real Love,Mary J. Blige,269973,0.119,0.769,0.781,0.000371,0,0.0506,-5.472,1,0.0797,95.02,4,0.826,59,spotify:track:3XG801WWhqC753dekEBkMt
"Jesus, Take the Wheel",Carrie Underwood,226493,0.665,0.359,0.518,0,2,0.106,-3.537,1,0.0302,76.572,4,0.135,59,spotify:track:3lec3CzDPAxsZokPph5w87
My Love Is Real,Christon Gray,194333,0.358,0.6,0.63,0,11,0.121,-5.807,0,0.0783,83.039,4,0.554,20,spotify:track:4NztX9uNywLSRnWzrvFxy8
Love$ick (feat. A$AP Rocky),Mura Masa,192160,0.141,0.672,0.764,0.00358,3,0.185,-5.109,0,0.142,88.867,4,0.763,0,spotify:track:7Kq16WtEJzdRSNQgdXsn7Y
H.S.K.T.,Sylvan Esso,257853,0.172,0.955,0.611,0.0137,1,0.0308,-6.603,1,0.0573,114.017,4,0.79,0,spotify:track:78JfVKGUbltV9PuOoWc6nm
"Get Up, Get Up",Younger Lovers,135979,0.602,0.439,0.805,0.656,11,0.314,-5.68,0,0.0341,151.796,4,0.963,0,spotify:track:6XzEOoNOfaq2wpRHElxlYP
Live Before We Die,Headhunterz,205116,0.252,0.587,0.719,4.71e-05,11,0.404,-5.217,0,0.0342,129.027,4,0.535,10,spotify:track:67mL7R874Sp6moDFobc8y5
Make It So Good,Noah Neiman,173987,0.000251,0.521,0.961,0.000389,1,0.344,-4.18,1,0.108,128.101,4,0.188,22,spotify:track:3ZZY9a3kFLGVjqDNqWJOeq
Get Your Number,Mariah Carey,195560,0.208,0.798,0.676,0,6,0.243,-6.799,0,0.203,100.008,4,0.697,0,spotify:track:7oZvVh9207VWychX4zw0os
I Don't Care,Apocalyptica,237920,0.00583,0.298,0.795,0,2,0.117,-4.146,0,0.0371,178.95,4,0.0892,0,spotify:track:7KRnJW2x33Mb84NavoKmbh
Lose Yourself to Dance,Daft Punk,353893,0.0839,0.832,0.659,0.00114,10,0.0753,-7.828,0,0.057,100.163,4,0.674,65,spotify:track:5CMjjywI0eZMixPeqNd75R
"Champagne For My Real Friends, Real Pain For My Sham Friends",Fall Out Boy,203813,0.000553,0.445,0.964,0,0,0.696,-3.278,1,0.0803,160.153,4,0.511,47,spotify:track:78A2FZKzGtkaIIlov5te9S
I'll Be Home for Christmas (feat. René Marie),Jazz At Lincoln Center Orchestra,295938,0.904,0.239,0.235,0.000439,10,0.826,-15.001,1,0.0369,99.87,4,0.146,10,spotify:track:79ma6NTD9T8ChDp4dspIjq
Steal Away,Mary J. Blige,267093,0.00407,0.645,0.847,0.00432,7,0.116,-4.624,1,0.14,82.966,4,0.879,27,spotify:track:7lvLcen1ophhBqhJOU6POK
Waterfalls - A Tribute to Stooshe,Sing King,214753,0.0593,0.638,0.423,0.00059,7,0.111,-8.596,1,0.0254,99.989,4,0.0944,0,spotify:track:0UTIz29zbyfv4PZHQ7kn3E
Like Someone In Love,Bruno Major,143888,0.649,0.597,0.462,7.28e-06,10,0.11,-7.816,1,0.0597,71.578,4,0.377,10,spotify:track:0PwaDQfnz4J8WF8221gv7n
Wadsyaname - Dirty Edit,Nelly,246773,0.0911,0.779,0.791,0,10,0.148,-6.762,0,0.131,79.987,4,0.166,32,spotify:track:52miRjxyszGjqDnsDRvHdE
Obsesion (No Es Amor) - Featuring Baby Bash,Frankie J,224816,0.0851,0.618,0.505,0,8,0.325,-8.212,1,0.0549,75.038,4,0.559,37,spotify:track:7iQY2alDQ2MVya5up2hDgq
Culo,Lil Jon,219080,0.114,0.858,0.656,0,6,0.141,-4.96,0,0.358,59.972,4,0.969,59,spotify:track:4tAru66VGVLWYjg90UV4vJ
You're The Inspiration - 2006 Remastered Version,Chicago,229240,0.368,0.583,0.602,0,11,0.22,-6.364,1,0.0274,74.008,4,0.388,69,spotify:track:36lkJSDyMEZoWTqtRj8Q8q
Milk & Honey,Billie Marten,238653,0.678,0.291,0.563,0.00431,11,0.11,-9.12,0,0.0455,81.467,4,0.457,46,spotify:track:1GNBUGLY90p5vP6z1eEA7k
Your Love,Dirty Heads,197000,0.0669,0.698,0.712,6.47e-06,4,0.239,-5.875,0,0.0662,169.979,4,0.784,0,spotify:track:6e76wBymyyY3j897anGsFX
Cocoa Hooves,Glass Animals,271907,0.46,0.53,0.275,1.12e-05,2,0.0729,-13.868,0,0.0349,133.973,4,0.0698,7,spotify:track:0tQ3UNjWYzB53QnGzLAqVB
As You're Falling Down,Escape the Fate,204733,0.00626,0.5,0.938,0,0,0.137,-3.867,0,0.0713,111.02,4,0.433,34,spotify:track:24LSIyJ4gM4XD6sQ19tvwQ
As Long As We're Together,The Lemon Twigs,303907,0.36,0.432,0.392,0.000156,9,0.116,-9.318,1,0.0415,139.329,4,0.263,0,spotify:track:5R9nkf4JOWkOHGSPtsyUVz
Your Song,Elton John,244227,0.851,0.551,0.27,7.04e-06,3,0.0966,-12.808,1,0.0326,128.221,4,0.289,0,spotify:track:17VegeBoHvMlIByrdu64KR
He'e Roa,Kolohe Kai,277500,0.311,0.836,0.544,0,10,0.0967,-6.588,1,0.0532,129.979,4,0.876,44,spotify:track:5f64N853j2MVLssFVfA8Qo
Catamaran,Allah-Las,212987,0.00658,0.564,0.847,0.00281,4,0.0341,-5.845,0,0.0434,122.037,4,0.696,0,spotify:track:0y6Mp5Y1OxHtzxi6AwewPt
Have I Told You Lately That I Love You - with Naturally 7,Michael Bublé,206067,0.656,0.591,0.416,9.92e-06,0,0.118,-7.976,1,0.0335,114.004,4,0.462,41,spotify:track:7EBAGLLkK2qdtwZ0l1bOnV
Replay,Iyaz,182307,0.173,0.706,0.751,0,9,0.168,-6.323,1,0.0708,91.031,4,0.195,72,spotify:track:4E5P1XyAFtrjpiIxkydly4
Lovin' You Too Much,Natural Vibrations,325800,0.205,0.706,0.684,0,7,0.175,-7.703,1,0.0481,76.998,4,0.713,14,spotify:track:0yQda11ksxHpSnWkEe8mTZ
F.T.A.M.F.,M!M0SA,241187,0.0735,0.758,0.534,0.119,5,0.0863,-7.721,0,0.13,140.042,4,0.41,8,spotify:track:6fX9BNmbmItGuPQfAvymxX
The River,Good Charlotte,195680,0.00677,0.439,0.945,0,1,0.166,-2.21,1,0.138,161.954,4,0.455,55,spotify:track:0d8aJLKZI1r4uOSLZBJaBK
Not a Crime - No Es Ilegal,Play-N-Skillz,213120,0.00284,0.742,0.624,1.02e-06,1,0.109,-8.431,1,0.0371,99.969,4,0.384,36,spotify:track:27bP0pI331DN68c70THzso
Avril 14th,Aphex Twin,125520,0.996,0.558,0.0259,0.871,8,0.0969,-30.016,1,0.0458,157.811,4,0.37,58,spotify:track:2MZSXhq4XDJWu6coGoXX1V
It's My Lazy Day,Merle Haggard,169800,0.762,0.659,0.358,0.0207,0,0.126,-13.444,1,0.0463,120.574,4,0.449,32,spotify:track:5mJQ7n3B1PAGCNFuIRWWV4
Sierra,Maddie & Tae,165267,0.207,0.632,0.834,0,10,0.236,-3.88,1,0.044,111.99,4,0.654,30,spotify:track:2HCDu6ik5TqDqUK3FP3S8d
Interference,Lets Kill Janice,212662,0.237,0.345,0.576,0.679,11,0.112,-7.132,1,0.0351,160.38,4,0.422,1,spotify:track:7331X4zR3C2eaLh5iHN98k
"Rolling, Rolling, Rolling",Running Cadence,139759,0.97,0.766,0.395,0,1,0.505,-9.59,1,0.235,84.222,4,0.747,1,spotify:track:4Qx1jEy7VXDP69DvMQHrfN
La Buena y la Mala,Banda Tierra Sagrada,204453,0.527,0.805,0.716,0,0,0.247,-4.498,1,0.039,124.832,3,0.905,0,spotify:track:52RIwrVO4z30hkTsSWOYyL
When You're Looking Like That - Single Remix,Westlife,232827,0.018,0.597,0.945,0,6,0.0654,-3.845,1,0.0497,147.908,4,0.939,59,spotify:track:5t3oszlshIPTzpAwcCMqgw
No Higher Ground,The Expendables,187747,0.14,0.714,0.863,0,9,0.0683,-3.159,1,0.0265,102.981,4,0.901,0,spotify:track:3CnD33SDyFDmq3iZmmYPBc
Differentology (Ready for the Road),Bunji Garlin,260000,0.0166,0.728,0.559,0.00809,6,0.291,-8.266,0,0.0566,119.962,4,0.323,36,spotify:track:4rIkcu5U87HoYi454m8Gen
My Boo - Hitman's Club Mix,Ghost Town DJs,346840,0.000131,0.885,0.477,0.000664,6,0.336,-9.196,0,0.0664,130.078,4,0.691,57,spotify:track:4c0rkFPszqQTyC753tsCMU
Mad,Ne-Yo,254533,0.665,0.731,0.644,0,0,0.11,-5.348,1,0.0343,129.94,4,0.691,0,spotify:track:7aypCcPYXxoa9wBMe0vjTP
Marley,Kenny Chesney,287733,0.824,0.647,0.328,0.00118,5,0.114,-11.851,1,0.0281,142.017,4,0.444,0,spotify:track:6peks6icD3wcqb9VdXC1Jy
Little Bit of Life,Craig Morgan,251720,0.292,0.667,0.834,0,7,0.287,-4.743,1,0.0344,96.944,4,0.703,43,spotify:track:1jSZ1IETySh2kDTnyfIE0I
All The Rowboats,Regina Spektor,213493,0.273,0.558,0.653,0.007,5,0.108,-8.312,0,0.0428,166.0,4,0.403,34,spotify:track:5rSlEtSKiOYivDFChX3FRW
Lipstick on My Bottle,Carter Winter,150230,0.237,0.582,0.849,0.000193,1,0.138,-7.036,1,0.0737,170.032,4,0.924,14,spotify:track:5hv7GtVswZvfG72BPZKGDg
Lump Sum,Bon Iver,198013,0.946,0.488,0.332,0.357,9,0.131,-17.837,1,0.108,144.565,4,0.425,0,spotify:track:2PHjonbOla16RwCUqkgCtI
Angels in Everything,Blue October,265507,0.0315,0.461,0.894,0.000271,0,0.358,-5.094,1,0.0438,145.135,4,0.612,32,spotify:track:3BfwBdGA2wPC4CUeQfoAEf
We Are Broken,Paramore,218333,0.00576,0.489,0.611,7.65e-06,6,0.0917,-5.675,1,0.0337,140.956,4,0.186,43,spotify:track:3QCNDusgteS3LdSpjLZdli
Blue Bell Knoll,Cocteau Twins,201507,0.0236,0.416,0.816,0.0184,0,0.122,-6.412,0,0.0312,110.071,4,0.435,0,spotify:track:3bCn8eUF8L2m0Ti8p4IdvS
Beautiful Mess,Diamond Rio,227920,0.317,0.402,0.817,0,1,0.105,-3.756,1,0.0406,177.342,4,0.376,48,spotify:track:7LvK43IERbcLsuabmyKQgi
Love U 4 Life,Jodeci,290067,0.349,0.606,0.648,0,0,0.639,-7.802,1,0.0466,59.041,4,0.646,53,spotify:track:02D9uD9WQb834Lb54xCvDS
John,Lil Wayne,286973,0.0143,0.589,0.821,0,11,0.112,-4.473,1,0.111,77.472,4,0.424,0,spotify:track:7HaggpJGAfEgH8wyMLOIPl
Let's Chill,Guy,323827,0.0791,0.574,0.399,0,10,0.0383,-12.866,0,0.0363,74.555,4,0.52,0,spotify:track:0BEUswN4YNySo3KRVrAqCq
Use Somebody,Kings of Leon,230760,0.00552,0.276,0.715,0.000417,0,0.201,-5.356,1,0.0432,137.028,4,0.173,73,spotify:track:5VGlqQANWDKJFl0MBG3sg2
No Man Is an Island,Tenth Avenue North,256533,0.0188,0.576,0.725,5.04e-05,11,0.103,-8.73,1,0.0276,96.974,4,0.56,34,spotify:track:2tOutzFrnYl5TqzLqlx4Vw
Incomplete,James Bay,224267,0.662,0.52,0.401,0,2,0.118,-9.157,1,0.037,144.624,4,0.224,41,spotify:track:78O8CIzX5ZMuJh39fQOR3i
Always,Panic! At The Disco,153653,0.665,0.408,0.499,0,9,0.11,-7.651,1,0.0323,88.968,4,0.554,51,spotify:track:5VL7pScLlKe4MbB8EAivgA
Move,MercyMe,178067,0.0162,0.623,0.864,2.29e-06,9,0.242,-5.541,0,0.052,106.009,4,0.759,0,spotify:track:4LyO5F0qQrST8XIVEPPk6P
Llorando,Fama,261867,0.17,0.616,0.396,3.53e-05,4,0.304,-14.845,1,0.0362,83.462,4,0.914,19,spotify:track:6dl3Wtt3d8WTguIwr9qjtY
Mess,B.Reith,229867,0.41,0.777,0.465,0,11,0.145,-9.651,1,0.356,93.191,4,0.845,0,spotify:track:4P1SS1pzAvqVcXIHhqaIbz
4 Page Letter,Aaliyah,291427,0.0241,0.818,0.444,0,2,0.0472,-5.036,1,0.086,118.933,4,0.322,0,spotify:track:6aWdmyIRRnxB6SicO6VFuJ
H.O.C,Kendrick Lamar,316976,0.105,0.613,0.591,0,2,0.191,-8.58,1,0.391,77.124,4,0.371,42,spotify:track:0bP9mtOuBLMQ7L0DP2wPwj
Jimmy Choo,Fetty Wap,176855,0.112,0.893,0.646,0,11,0.104,-5.073,0,0.1,132.97,4,0.468,46,spotify:track:7s49Um7G06hq2rulrHPsIy
Silent Night,Jo Dee Messina,154227,0.936,0.446,0.0415,0,8,0.16,-15.728,1,0.0394,73.66,3,0.278,4,spotify:track:7ohDjiv9YoigEpGcsb3uyb
"So Long, Farewell",Charmian Carr,173213,0.818,0.44,0.165,8.22e-05,10,0.129,-15.351,1,0.0535,81.995,3,0.37,0,spotify:track:3u9ZZGhpP2THKKX62taumE
"You And I, Pt. II - Remastered",Fleetwood Mac,159613,0.0756,0.717,0.68,0.000138,9,0.396,-10.667,1,0.0519,123.592,4,0.912,35,spotify:track:0yaYq5I0HyUcuR4U073Vf2
That Girl,Justin Timberlake,287947,0.76,0.728,0.354,0,1,0.132,-9.626,1,0.221,132.762,4,0.636,0,spotify:track:798GAE5BFFx7yCcloeTpCr
Dream,Autograf,279429,0.161,0.839,0.644,0.762,2,0.086,-5.159,0,0.0429,104.98,4,0.102,24,spotify:track:5GCrBPWKpgH4H3bLLnvWm7
All We Do,Trey Songz,267840,0.315,0.673,0.492,0,1,0.131,-8.777,0,0.0543,116.913,4,0.336,15,spotify:track:52dj6dZn4dZnwZ8oWWVgLK
